STNAM,LEANM,Math Sum Total,Math Sum Pct Prof,Math ECD Total,Math ECD Pct Prof,Math Pct ECD,Read Sum Total,Read Sum Pct Prof,Read ECD Total,Read ECD Pct Prof,Read Pct ECD,TotPop_x,KidPop_x,ChildPov_x,TotPop_y,KidPop_y,ChildPov_y
OK,Krebs Public School,,,,,,,,,,,"2,830",485,70,"2,830",485,70
OK,Kremlin-Hillsdale Schools,,,,,,,,,,,"1,349",274,16,"1,349",274,16
OK,Lane Public School,,,,,,,,,,,"2,694",356,68,"2,694",356,68
OK,Latta Public Schools,,,,,,,,,,,"3,413",682,87,"3,413",682,87
OK,Laverne Public Schools,,,,,,,,,,,"2,328",446,64,"2,328",446,64
OK,Lawton Public Schools,,,,,,,,,,,"90,387","14,899","3,220","90,387","14,899","3,220"
OK,LeFlore Public Schools,,,,,,,,,,,"1,643",277,56,"1,643",277,56
OK,Leach Public School,,,,,,,,,,,895,195,47,895,195,47
OK,Leedey Public Schools,,,,,,,,,,,993,200,13,993,200,13
OK,Lexington Public Schools,,,,,,,,,,,"9,240","1,164",163,"9,240","1,164",163
OK,Liberty Public School,,,,,,,,,,,"2,423",448,64,"2,423",448,64
OK,Liberty Public Schools,,,,,,,,,,,"3,226",587,72,"3,226",587,72
OK,Lindsay Public Schools,,,,,,,,,,,"5,900","1,065",234,"5,900","1,065",234
OK,Little Axe Public Schools,,,,,,,,,,,"6,980","1,290",190,"6,980","1,290",190
OK,Locust Grove Public Schools,,,,,,,,,,,"7,520","1,435",314,"7,520","1,435",314
OK,Lomega Public Schools,,,,,,,,,,,735,154,15,735,154,15
OK,Lone Grove Public Schools,,,,,,,,,,,"6,570","1,315",212,"6,570","1,315",212
OK,Lone Star Public School,,,,,,,,,,,"4,307",826,149,"4,307",826,149
OK,Lone Wolf Public Schools,,,,,,,,,,,768,104,14,768,104,14
OK,Lookeba-Sickles Public Schools,,,,,,,,,,,840,145,25,840,145,25
OK,Lowrey Public School,,,,,,,,,,,"1,137",175,43,"1,137",175,43
OK,Lukfata Public School,,,,,,,,,,,"1,243",238,45,"1,243",238,45
OK,Luther Public Schools,,,,,,,,,,,"5,910","1,137",157,"5,910","1,137",157
OK,Macomb Public Schools,,,,,,,,,,,"2,038",384,75,"2,038",384,75
OK,Madill Public Schools,,,,,,,,,,,"9,329","1,798",294,"9,329","1,798",294
OK,Mangum Public Schools,,,,,,,,,,,"3,276",567,154,"3,276",567,154
OK,Mannford Public Schools,,,,,,,,,,,"7,699","1,394",196,"7,699","1,394",196
OK,Mannsville Public School,,,,,,,,,,,"1,138",219,45,"1,138",219,45
OK,Maple Public School,,,,,,,,,,,826,132,17,826,132,17
OK,Marble City Public School,,,,,,,,,,,852,153,27,852,153,27
OK,Marietta Public School,,,,,,,,,,,"4,741",922,156,"4,741",922,156
OK,Marlow Public Schools,,,,,,,,,,,"6,924","1,204",202,"6,924","1,204",202
OK,Maryetta Public Schools,,,,,,,,,,,"1,282",258,64,"1,282",258,64
OK,Mason Public Schools,,,,,,,,,,,"1,053",207,29,"1,053",207,29
OK,Maud Public Schools,,,,,,,,,,,"1,951",355,76,"1,951",355,76
OK,Maysville Public Schools,,,,,,,,,,,"2,392",423,72,"2,392",423,72
OK,McAlester Public Schools,,,,,,,,,,,"17,352","2,764",627,"17,352","2,764",627
OK,McCord Public School,,,,,,,,,,,"1,883",270,36,"1,883",270,36
OK,McCurtain Public Schools,,,,,,,,,,,"1,088",212,55,"1,088",212,55
OK,McLoud Public Schools,,,,,,,,,,,"11,455","1,826",317,"11,455","1,826",317
OK,Medford Public Schools,,,,,,,,,,,"2,009",333,51,"2,009",333,51
OK,Meeker Public Schools,,,,,,,,,,,"4,910",843,134,"4,910",843,134
OK,Merritt Public Schools,,,,,,,,,,,"3,262",688,75,"3,262",688,75
OK,Miami Public Schools,,,,,,,,,,,"14,822","2,618",744,"14,822","2,618",744
OK,Middleberg Public School,,,,,,,,,,,"1,627",309,26,"1,627",309,26
OK,Midway Public Schools,,,,,,,,,,,"1,569",267,59,"1,569",267,59
OK,Midwest City-Del City Schools,,,,,,,,,,,"86,975","15,565","2,916","86,975","15,565","2,916"
OK,Milburn Public Schools,,,,,,,,,,,"1,288",230,55,"1,288",230,55
OK,Mill Creek Public Schools,,,,,,,,,,,906,191,34,906,191,34
OK,Millwood Public Schools,,,,,,,,,,,"3,569",522,123,"3,569",522,123
OK,Minco Public Schools,,,,,,,,,,,"2,779",516,61,"2,779",516,61
OK,Moffett Public School,,,,,,,,,,,134,22,5,134,22,5
OK,Monroe Public School,,,,,,,,,,,"1,133",203,36,"1,133",203,36
OK,Moore Public Schools,,,,,,,,,,,"141,312","25,160","2,302","141,312","25,160","2,302"
OK,Mooreland Public Schools,,,,,,,,,,,"2,059",413,57,"2,059",413,57
OK,Morris Public Schools,,,,,,,,,,,"4,250",835,121,"4,250",835,121
OK,Morrison Public Schools,,,,,,,,,,,"2,620",542,83,"2,620",542,83
OK,Moseley Public School,,,,,,,,,,,"2,094",368,73,"2,094",368,73
OK,Moss Public Schools,,,,,,,,,,,969,148,21,969,148,21
OK,Mounds Public Schools,,,,,,,,,,,"3,741",725,114,"3,741",725,114
OK,Mountain View-Gotebo Schools,,,,,,,,,,,"1,662",272,48,"1,662",272,48
OK,Moyers Public Schools,,,,,,,,,,,633,102,28,633,102,28
OK,Muldrow Public Schools,,,,,,,,,,,"7,869","1,382",267,"7,869","1,382",267
OK,Mulhall-Orlando Public Schools,,,,,,,,,,,"1,442",243,23,"1,442",243,23
OK,Muskogee Public Schools,,,,,,,,,,,"37,586","6,476","1,953","37,586","6,476","1,953"
OK,Mustang Public Schools,,,,,,,,,,,"60,994","12,032",822,"60,994","12,032",822
OK,Nashoba Public School,,,,,,,,,,,431,55,13,431,55,13
OK,Navajo Public Schools,,,,,,,,,,,"1,707",305,41,"1,707",305,41
OK,New Lima Public Schools,,,,,,,,,,,"1,323",222,47,"1,323",222,47
OK,Newcastle Public Schools,,,,,,,,,,,"9,381","1,846",145,"9,381","1,846",145
OK,Newkirk Public Schools,,,,,,,,,,,"3,739",664,119,"3,739",664,119
OK,Ninnekah Public Schools,,,,,,,,,,,"3,053",573,66,"3,053",573,66
OK,Noble Public Schools,,,,,,,,,,,"17,712","3,379",475,"17,712","3,379",475
OK,Norman Public Schools,,,,,,,,,,,"120,376","16,075","1,842","120,376","16,075","1,842"
OK,North Rock Creek Public School,,,,,,,,,,,"3,236",621,91,"3,236",621,91
OK,Norwood Public School,,,,,,,,,,,"1,615",283,51,"1,615",283,51
OK,Nowata Public Schools,,,,,,,,,,,"5,672",867,224,"5,672",867,224
OK,Oak Grove Public School,,,,,,,,,,,766,125,12,766,125,12
OK,Oakdale Public School,,,,,,,,,,,"3,503",872,33,"3,503",872,33
OK,Oaks-Mission Public Schools,,,,,,,,,,,"1,687",332,82,"1,687",332,82
OK,Oilton Public Schools,,,,,,,,,,,"1,585",308,47,"1,585",308,47
OK,Okarche Public Schools,,,,,,,,,,,"2,337",399,36,"2,337",399,36
OK,Okay Public Schools,,,,,,,,,,,"3,057",522,113,"3,057",522,113
OK,Okeene Public Schools,,,,,,,,,,,"1,425",326,53,"1,425",326,53
OK,Okemah Public Schools,,,,,,,,,,,"6,066",936,242,"6,066",936,242
OK,Oklahoma City Public Schools,,,,,,,,,,,"320,248","57,054","14,378","320,248","57,054","14,378"
OK,Oklahoma Union Public Schools,,,,,,,,,,,"2,825",491,73,"2,825",491,73
OK,Okmulgee Public Schools,,,,,,,,,,,"13,680","2,040",491,"13,680","2,040",491
OK,Oktaha Public Schools,,,,,,,,,,,"2,116",437,82,"2,116",437,82
OK,Olive Public Schools,,,,,,,,,,,"2,297",370,72,"2,297",370,72
OK,Olustee-Eldorado Public Schools,,,,,,,,,,,"1,241",269,67,"1,241",269,67
OK,Oologah-Talala Public Schools,,,,,,,,,,,"9,771","1,812",166,"9,771","1,812",166
OK,Optima Public School,,,,,,,,,,,457,125,18,457,125,18
OK,Osage Hills Public School,,,,,,,,,,,616,72,7,616,72,7
OK,Osage Public School,,,,,,,,,,,"1,479",243,33,"1,479",243,33
OK,Owasso Public Schools,,,,,,,,,,,"49,295","10,094",693,"49,295","10,094",693
OK,Paden Public Schools,,,,,,,,,,,"1,637",284,48,"1,637",284,48
OK,Panama Public Schools,,,,,,,,,,,"3,316",627,126,"3,316",627,126
OK,Panola Public Schools,,,,,,,,,,,"1,350",245,58,"1,350",245,58
OK,Paoli Public Schools,,,,,,,,,,,"1,311",266,41,"1,311",266,41
OK,Pauls Valley Public Schools,,,,,,,,,,,"7,259","1,275",283,"7,259","1,275",283
OK,Pawhuska Public Schools,,,,,,,,,,,"4,934",786,144,"4,934",786,144
OK,Pawnee Public Schools,,,,,,,,,,,"4,193",704,143,"4,193",704,143
OK,Peavine Public School,,,,,,,,,,,"1,264",230,71,"1,264",230,71
OK,Peckham Public School,,,,,,,,,,,322,64,8,322,64,8
OK,Peggs Public School,,,,,,,,,,,"1,739",294,86,"1,739",294,86
OK,Perkins-Tryon Public Schools,,,,,,,,,,,"8,138","1,561",227,"8,138","1,561",227
OK,Perry Public Schools,,,,,,,,,,,"6,874","1,150",128,"6,874","1,150",128
OK,Piedmont Public Schools,,,,,,,,,,,"16,580","3,641",185,"16,580","3,641",185
OK,Pioneer Public School,,,,,,,,,,,"1,372",255,22,"1,372",255,22
OK,Pioneer-Pleasant Vale Schools,,,,,,,,,,,"2,261",482,68,"2,261",482,68
OK,Pittsburg Public Schools,,,,,,,,,,,663,131,20,663,131,20
OK,Plainview Public Schools,,,,,,,,,,,"6,846","1,278",167,"6,846","1,278",167
OK,Pleasant Grove Public School,,,,,,,,,,,542,99,18,542,99,18
OK,Pocola Public Schools,,,,,,,,,,,"3,913",708,157,"3,913",708,157
OK,Ponca City Public Schools,,,,,,,,,,,"27,333","4,949",992,"27,333","4,949",992
OK,Pond Creek-Hunter Schools,,,,,,,,,,,"1,379",258,32,"1,379",258,32
OK,Porter Consolidated Schools,,,,,,,,,,,"3,774",658,91,"3,774",658,91
OK,Porum Public Schools,,,,,,,,,,,"2,260",415,102,"2,260",415,102
OK,Poteau Public Schools,,,,,,,,,,,"10,994","1,956",409,"10,994","1,956",409
OK,Prague Public Schools,,,,,,,,,,,"5,850","1,055",186,"5,850","1,055",186
OK,Preston Public Schools,,,,,,,,,,,"1,113",227,19,"1,113",227,19
OK,Pretty Water Public School,,,,,,,,,,,"1,829",306,49,"1,829",306,49
OK,Prue Public Schools,,,,,,,,,,,"2,653",400,52,"2,653",400,52
OK,Pryor Public Schools,,,,,,,,,,,"13,572","2,378",487,"13,572","2,378",487
OK,Purcell Public Schools,,,,,,,,,,,"8,706","1,650",270,"8,706","1,650",270
OK,Putnam City Public Schools,,,,,,,,,,,"133,560","22,476","4,439","133,560","22,476","4,439"
OK,Quapaw Public Schools,,,,,,,,,,,"2,902",541,137,"2,902",541,137
OK,Quinton Public Schools,,,,,,,,,,,"2,152",395,98,"2,152",395,98
OK,Rattan Public Schools,,,,,,,,,,,"2,079",353,79,"2,079",353,79
OK,Ravia Public School,,,,,,,,,,,"1,130",204,45,"1,130",204,45
OK,Red Oak Public Schools,,,,,,,,,,,"1,267",211,48,"1,267",211,48
OK,Reydon Public Schools,,,,,,,,,,,612,110,17,612,110,17
OK,Ringling Public Schools,,,,,,,,,,,"2,016",391,81,"2,016",391,81
OK,Ringwood Public Schools,,,,,,,,,,,"1,771",416,56,"1,771",416,56
OK,Ripley Public Schools,,,,,,,,,,,"2,705",556,78,"2,705",556,78
OK,Riverside Public School,,,,,,,,,,,"1,858",359,73,"1,858",359,73
OK,Robin Hill Public School,,,,,,,,,,,939,140,27,939,140,27
OK,Rock Creek Public Schools,,,,,,,,,,,"3,953",716,154,"3,953",716,154
OK,Rocky Mountain Public School,,,,,,,,,,,583,111,24,583,111,24
OK,Roff Public Schools,,,,,,,,,,,"1,752",344,48,"1,752",344,48
OK,Roland Public Schools,,,,,,,,,,,"4,854",913,181,"4,854",913,181
OK,Rush Springs Public Schools,,,,,,,,,,,"3,301",581,102,"3,301",581,102
OK,Ryal Public School,,,,,,,,,,,294,57,14,294,57,14
OK,Ryan Public Schools,,,,,,,,,,,"1,046",207,48,"1,046",207,48
OK,Salina Public Schools,,,,,,,,,,,"5,046",874,192,"5,046",874,192
OK,Sallisaw Public Schools,,,,,,,,,,,"12,072","1,946",418,"12,072","1,946",418
OK,Sand Springs Public Schools,,,,,,,,,,,"27,076","5,114",574,"27,076","5,114",574
OK,Sapulpa Public Schools,,,,,,,,,,,"22,021","3,553",550,"22,021","3,553",550
OK,Sasakwa Public Schools,,,,,,,,,,,"1,073",213,38,"1,073",213,38
OK,Savanna Public Schools,,,,,,,,,,,"1,356",242,27,"1,356",242,27
OK,Sayre Public Schools,,,,,,,,,,,"5,356",717,142,"5,356",717,142
OK,Schulter Public Schools,,,,,,,,,,,877,162,23,877,162,23
OK,Seiling Public Schools,,,,,,,,,,,"1,828",403,39,"1,828",403,39
OK,Seminole Public Schools,,,,,,,,,,,"8,146","1,485",385,"8,146","1,485",385
OK,Sentinel Public Schools,,,,,,,,,,,"1,692",342,65,"1,692",342,65
OK,Sequoyah Public Schools,,,,,,,,,,,"6,787","1,175",89,"6,787","1,175",89
OK,Shady Grove Public School,,,,,,,,,,,"1,023",172,41,"1,023",172,41
OK,Shady Point Public School,,,,,,,,,,,"1,244",215,54,"1,244",215,54
OK,Sharon-Mutual Public Schools,,,,,,,,,,,"1,342",279,36,"1,342",279,36
OK,Shattuck Public Schools,,,,,,,,,,,"1,577",251,37,"1,577",251,37
OK,Shawnee Public Schools,,,,,,,,,,,"27,747","4,475","1,148","27,747","4,475","1,148"
OK,Shidler Public Schools,,,,,,,,,,,"1,603",250,39,"1,603",250,39
OK,Silo Public Schools,,,,,,,,,,,"7,724","1,346",183,"7,724","1,346",183
OK,Skiatook Public Schools,,,,,,,,,,,"12,115","2,233",311,"12,115","2,233",311
OK,Smithville Public Schools,,,,,,,,,,,"1,818",305,78,"1,818",305,78
OK,Snyder Public Schools,,,,,,,,,,,"2,611",479,83,"2,611",479,83
OK,Soper Public Schools,,,,,,,,,,,"1,427",252,49,"1,427",252,49
OK,South Coffeyville Schools,,,,,,,,,,,"1,369",213,34,"1,369",213,34
OK,South Rock Creek Public School,,,,,,,,,,,"1,975",323,47,"1,975",323,47
OK,Sperry Public Schools,,,,,,,,,,,"5,579","1,102",132,"5,579","1,102",132
OK,Spiro Public Schools,,,,,,,,,,,"6,814","1,212",264,"6,814","1,212",264
OK,Springer Public Schools,,,,,,,,,,,"1,454",252,33,"1,454",252,33
OK,Sterling Public Schools,,,,,,,,,,,"2,188",410,50,"2,188",410,50
OK,Stidham Public School,,,,,,,,,,,530,67,26,530,67,26
OK,Stigler Public Schools,,,,,,,,,,,"6,587","1,149",269,"6,587","1,149",269
OK,Stillwater Public Schools,,,,,,,,,,,"54,723","6,221",881,"54,723","6,221",881
OK,Stilwell Public Schools,,,,,,,,,,,"7,332","1,402",456,"7,332","1,402",456
OK,Stonewall Public Schools,,,,,,,,,,,"3,267",614,99,"3,267",614,99
OK,Straight Public School,,,,,,,,,,,217,46,5,217,46,5
OK,Stratford Public Schools,,,,,,,,,,,"3,772",787,166,"3,772",787,166
OK,Stringtown Public Schools,,,,,,,,,,,911,143,26,911,143,26
OK,Strother Public Schools,,,,,,,,,,,"2,079",373,66,"2,079",373,66
OK,Stroud Public Schools,,,,,,,,,,,"4,690",809,142,"4,690",809,142
OK,Stuart Public Schools,,,,,,,,,,,939,155,24,939,155,24
OK,Sulphur Public Schools,,,,,,,,,,,"8,218","1,402",252,"8,218","1,402",252
OK,Sweetwater Public Schools,,,,,,,,,,,454,91,19,454,91,19
OK,Tahlequah Public Schools,,,,,,,,,,,"22,298","3,297",841,"22,298","3,297",841
OK,Talihina Public Schools,,,,,,,,,,,"2,317",388,87,"2,317",388,87
OK,Taloga Public Schools,,,,,,,,,,,860,143,16,860,143,16
OK,Tannehill Public School,,,,,,,,,,,"1,012",186,36,"1,012",186,36
OK,Tecumseh Public Schools,,,,,,,,,,,"10,338","2,094",375,"10,338","2,094",375
OK,Temple Public Schools,,,,,,,,,,,"1,224",211,63,"1,224",211,63
OK,Tenkiller Public School,,,,,,,,,,,"1,546",262,54,"1,546",262,54
OK,Terral Public School,,,,,,,,,,,477,87,27,477,87,27
OK,Texhoma Public Schools,,,,,,,,,,,"1,120",252,27,"1,120",252,27
OK,Thackerville Public Schools,,,,,,,,,,,"1,662",292,47,"1,662",292,47
OK,Thomas-Fay-Custer Unified Schools,,,,,,,,,,,"2,756",580,126,"2,756",580,126
OK,Timberlake Public Schools,,,,,,,,,,,"2,926",341,40,"2,926",341,40
OK,Tipton Public Schools,,,,,,,,,,,"1,251",224,38,"1,251",224,38
OK,Tishomingo Public Schools,,,,,,,,,,,"4,617",770,173,"4,617",770,173
OK,Tonkawa Public Schools,,,,,,,,,,,"3,650",723,118,"3,650",723,118
OK,Tulsa Public Schools,,,,,,,,,,,"309,649","50,725","11,366","309,649","50,725","11,366"
OK,Tupelo Public Schools,,,,,,,,,,,"1,072",168,44,"1,072",168,44
OK,Turkey Ford Public School,,,,,,,,,,,"1,144",168,50,"1,144",168,50
OK,Turner Public Schools,,,,,,,,,,,"2,492",376,50,"2,492",376,50
OK,Turpin Public Schools,,,,,,,,,,,"1,838",374,52,"1,838",374,52
OK,Tushka Public Schools,,,,,,,,,,,"1,604",288,60,"1,604",288,60
OK,Tuskahoma Public School,,,,,,,,,,,590,69,15,590,69,15
OK,Tuttle Public Schools,,,,,,,,,,,"8,614","1,771",132,"8,614","1,771",132
OK,Twin Hills Public School,,,,,,,,,,,"1,643",325,49,"1,643",325,49
OK,Tyrone Public Schools,,,,,,,,,,,994,199,36,994,199,36
OK,Union City Public Schools,,,,,,,,,,,"2,134",347,32,"2,134",347,32
OK,Union Public Schools,,,,,,,,,,,"86,155","16,957","2,328","86,155","16,957","2,328"
OK,Valliant Public Schools,,,,,,,,,,,"4,253",767,145,"4,253",767,145
OK,Vanoss Public Schools,,,,,,,,,,,"3,998",709,120,"3,998",709,120
OK,Varnum Public Schools,,,,,,,,,,,"1,311",204,36,"1,311",204,36
OK,Velma-Alma Public Schools,,,,,,,,,,,"2,269",372,58,"2,269",372,58
OK,Verden Public Schools,,,,,,,,,,,"1,334",244,50,"1,334",244,50
OK,Verdigris Public Schools,,,,,,,,,,,"5,893","1,109",73,"5,893","1,109",73
OK,Vian Public Schools,,,,,,,,,,,"4,622",745,151,"4,622",745,151
OK,Vici Public Schools,,,,,,,,,,,"1,587",287,38,"1,587",287,38
OK,Vinita Public Schools,,,,,,,,,,,"9,020","1,418",291,"9,020","1,418",291
OK,Wagoner Public Schools,,,,,,,,,,,"15,599","2,586",593,"15,599","2,586",593
OK,Wainwright Public School,,,,,,,,,,,740,170,20,740,170,20
OK,Walters Public Schools,,,,,,,,,,,"3,247",594,127,"3,247",594,127
OK,Wanette Public Schools,,,,,,,,,,,"1,749",289,58,"1,749",289,58
OK,Wapanucka Public Schools,,,,,,,,,,,"1,217",232,46,"1,217",232,46
OK,Warner Public Schools,,,,,,,,,,,"3,410",575,118,"3,410",575,118
OK,Washington Public Schools,,,,,,,,,,,"4,523",922,58,"4,523",922,58
OK,Watonga Public Schools,,,,,,,,,,,"4,812",719,139,"4,812",719,139
OK,Watts Public Schools,,,,,,,,,,,"1,755",323,89,"1,755",323,89
OK,Waukomis Public Schools,,,,,,,,,,,"2,095",356,51,"2,095",356,51
OK,Waurika Public Schools,,,,,,,,,,,"2,525",458,106,"2,525",458,106
OK,Wayne Public Schools,,,,,,,,,,,"3,968",759,105,"3,968",759,105
OK,Waynoka Public Schools,,,,,,,,,,,"1,432",254,44,"1,432",254,44
OK,Weatherford Public Schools,,,,,,,,,,,"13,530","1,953",237,"13,530","1,953",237
OK,Webbers Falls Public Schools,,,,,,,,,,,"1,735",324,88,"1,735",324,88
OK,Welch Public Schools,,,,,,,,,,,"1,777",292,59,"1,777",292,59
OK,Weleetka Public Schools,,,,,,,,,,,"2,045",350,80,"2,045",350,80
OK,Wellston Public Schools,,,,,,,,,,,"3,402",637,107,"3,402",637,107
OK,Western Heights Public Schools,,,,,,,,,,,"17,179","3,495",963,"17,179","3,495",963
OK,Westville Public Schools,,,,,,,,,,,"5,914","1,191",318,"5,914","1,191",318
OK,Wetumka Public Schools,,,,,,,,,,,"2,197",391,93,"2,197",391,93
OK,Wewoka Public Schools,,,,,,,,,,,"3,989",718,221,"3,989",718,221
OK,White Oak Public Schools,,,,,,,,,,,887,146,24,887,146,24
OK,White Rock Public School,,,,,,,,,,,"1,479",236,45,"1,479",236,45
OK,Whitebead Public School,,,,,,,,,,,"1,406",292,57,"1,406",292,57
OK,Whitefield Public School,,,,,,,,,,,789,136,33,789,136,33
OK,Whitesboro Public Schools,,,,,,,,,,,"1,179",211,52,"1,179",211,52
OK,Wickliffe Public School,,,,,,,,,,,721,128,29,721,128,29
OK,Wilburton Public Schools,,,,,,,,,,,"4,848",757,205,"4,848",757,205
OK,Wilson Public Schools,,,,,,,,,,,800,119,19,800,119,19
OK,Wilson Public Schools,,,,,,,,,,,800,119,19,"2,831",573,74
OK,Wilson Public Schools,,,,,,,,,,,"2,831",573,74,800,119,19
OK,Wilson Public Schools,,,,,,,,,,,"2,831",573,74,"2,831",573,74
OK,Wister Public Schools,,,,,,,,,,,"2,291",396,82,"2,291",396,82
OK,Woodall Public School,,,,,,,,,,,"1,539",281,55,"1,539",281,55
OK,Woodland Public Schools,,,,,,,,,,,"2,639",416,77,"2,639",416,77
OK,Woodward Public Schools,,,,,,,,,,,"14,389","2,638",402,"14,389","2,638",402
OK,Wright City Public Schools,,,,,,,,,,,"1,757",317,64,"1,757",317,64
OK,Wyandotte Public Schools,,,,,,,,,,,"3,988",718,160,"3,988",718,160
OK,Wynnewood Public Schools,,,,,,,,,,,"4,674",763,156,"4,674",763,156
OK,Wynona Public Schools,,,,,,,,,,,766,115,12,766,115,12
OK,Yale Public Schools,,,,,,,,,,,"3,046",613,126,"3,046",613,126
OK,Yarbrough Public Schools,,,,,,,,,,,400,88,13,400,88,13
OK,Yukon Public Schools,,,,,,,,,,,"48,519","9,357",735,"48,519","9,357",735
OK,Zaneis Public School,,,,,,,,,,,646,123,24,646,123,24
OK,Zion Public School,,,,,,,,,,,898,156,29,898,156,29
OR,Adel School District 21,,,,,,,,,,,98,14,2,98,14,2
OR,Adrian School District 61,,,,,,,,,,,"1,240",229,30,"1,240",229,30
OR,Alsea School District 7J,,,,,,,,,,,"1,114",159,20,"1,114",159,20
OR,Amity School District 4J,,,,,,,,,,,"4,806",821,81,"4,806",821,81
OR,Annex School District 29,,,,,,,,,,,425,58,20,425,58,20
OR,Arlington School District 3,,,,,,,,,,,852,150,21,852,150,21
OR,Arock School District 81,,,,,,,,,,,144,26,5,144,26,5
OR,Ashland School District 5,,,,,,,,,,,"26,518","3,174",419,"26,518","3,174",419
OR,Ashwood School District 8,,,,,,,,,,,68,10,2,68,10,2
OR,Astoria School District 1,,,,,,,,,,,"14,880","2,045",226,"14,880","2,045",226
OR,Athena-Weston School District 29J,,,,,,,,,,,"2,787",488,57,"2,787",488,57
OR,Baker School District 5J,,,,,,,,,,,"13,625","2,079",353,"13,625","2,079",353
OR,Bandon School District 54,,,,,,,,,,,"6,643",759,146,"6,643",759,146
OR,Banks School District 13,,,,,,,,,,,"6,966","1,370",55,"6,966","1,370",55
OR,Beaverton School District 48J,,,,,,,,,,,"290,622","46,480","2,803","290,622","46,480","2,803"
OR,Bend-La Pine Administrative School District 1,,,,,,,,,,,"137,371","19,555","1,423","137,371","19,555","1,423"
OR,Bethel School District 52,,,,,,,,,,,"41,339","6,687","1,017","41,339","6,687","1,017"
OR,Blachly School District 090,,,,,,,,,,,663,101,22,663,101,22
OR,Black Butte School District 41,,,,,,,,,,,305,29,1,305,29,1
OR,Brookings-Harbor School District 17,,,,,,,,,,,"14,573","1,629",314,"14,573","1,629",314
OR,Burnt River School District 30J,,,,,,,,,,,396,41,6,396,41,6
OR,Butte Falls School District 91,,,,,,,,,,,"1,313",193,26,"1,313",193,26
OR,Camas Valley School District 21J,,,,,,,,,,,843,157,22,843,157,22
OR,Canby School District 86,,,,,,,,,,,"33,825","5,459",373,"33,825","5,459",373
OR,Cascade School District 5,,,,,,,,,,,"15,143","2,635",334,"15,143","2,635",334
OR,Centennial School District 28J,,,,,,,,,,,"45,999","8,076","1,190","45,999","8,076","1,190"
OR,Central Curry School District 1,,,,,,,,,,,"5,587",540,106,"5,587",540,106
OR,Central Linn School District 552,,,,,,,,,,,"5,916","1,052",91,"5,916","1,052",91
OR,Central Point School District 6,,,,,,,,,,,"32,386","5,120",536,"32,386","5,120",536
OR,Central School District 13J,,,,,,,,,,,"25,082","3,879",451,"25,082","3,879",451
OR,Clatskanie School District 6J,,,,,,,,,,,"5,428",823,115,"5,428",823,115
OR,Colton School District 53,,,,,,,,,,,"4,698",762,46,"4,698",762,46
OR,Condon School District 25J,,,,,,,,,,,"1,121",158,19,"1,121",158,19
OR,Coos Bay School District 9,,,,,,,,,,,"27,798","3,741",756,"27,798","3,741",756
OR,Coquille School District 8,,,,,,,,,,,"7,191","1,030",172,"7,191","1,030",172
OR,Corbett School District 39,,,,,,,,,,,"4,252",703,41,"4,252",703,41
OR,Corvallis School District 509J,,,,,,,,,,,"71,328","7,460",774,"71,328","7,460",774
